"Date","Price","Open","High","Low","Vol.","Change %"
"10/04/2021","72,282.0","72,429.0","73,160.0","70,966.0","578.67K","-0.20%"
"10/01/2021","72,429.0","70,966.0","72,795.0","70,966.0","814.27K","0.30%"
"09/30/2021","72,209.0","68,112.0","72,209.0","68,039.0","2.39M","5.79%"
"09/29/2021","68,259.0","67,454.0","68,259.0","67,454.0","487.60K","0.32%"
"09/28/2021","68,039.0","66,576.0","68,039.0","66,283.0","1.03M","2.20%"
"09/27/2021","66,576.0","67,015.0","68,405.0","66,430.0","614.80K","-1.09%"
"09/24/2021","67,308.0","67,454.0","67,454.0","66,869.0","394.40K","-0.22%"
"09/23/2021","67,454.0","68,112.0","68,112.0","67,308.0","494.80K","-0.97%"
"09/22/2021","68,112.0","66,283.0","68,112.0","65,479.0","917.73K","3.33%"
"09/21/2021","65,918.0","65,625.0","66,576.0","65,259.0","659.87K","-0.99%"
"09/20/2021","66,576.0","67,308.0","67,308.0","66,356.0","586.80K","-1.62%"
"09/17/2021","67,673.0","68,039.0","68,039.0","66,722.0","462.27K","-0.54%"
"09/16/2021","68,039.0","66,869.0","68,039.0","66,576.0","856.27K","1.20%"
"09/15/2021","67,234.0","64,747.0","67,234.0","64,747.0","720.80K","3.26%"
"09/14/2021","65,113.0","67,234.0","67,308.0","65,113.0","1.12M","-3.26%"
"09/13/2021","67,308.0","68,039.0","68,771.0","66,722.0","641.33K","-2.13%"
"09/10/2021","68,771.0","66,283.0","68,771.0","65,844.0","1.42M","3.87%"
"09/09/2021","66,210.0","62,552.0","66,210.0","62,552.0","1.68M","4.99%"
"09/08/2021","63,064.0","63,064.0","63,137.0","62,772.0","887.60K","0.00%"
"09/07/2021","63,064.0","63,723.0","63,796.0","62,918.0","1.39M","-0.35%"
"09/06/2021","63,284.0","63,137.0","63,503.0","62,552.0","964.27K","1.41%"
"09/01/2021","62,406.0","62,552.0","62,845.0","62,113.0","1.40M","-0.81%"
"08/31/2021","62,918.0","63,211.0","63,284.0","62,845.0","706.67K","-0.46%"
"08/30/2021","63,211.0","62,918.0","63,650.0","62,698.0","1.04M","0.70%"
"08/27/2021","62,772.0","63,137.0","64,454.0","62,186.0","1.47M","-0.46%"
"08/26/2021","63,064.0","65,113.0","65,844.0","63,064.0","788.27K","-3.15%"
"08/25/2021","65,113.0","64,747.0","65,479.0","64,454.0","408.27K","0.79%"
"08/24/2021","64,601.0","64,966.0","65,625.0","64,527.0","638.00K","-0.23%"
"08/23/2021","64,747.0","65,186.0","66,576.0","64,747.0","1.12M","-3.28%"
"08/20/2021","66,942.0","68,771.0","69,502.0","66,503.0","555.73K","-2.66%"
"08/19/2021","68,771.0","69,502.0","70,234.0","68,771.0","1.12M","-0.74%"
"08/18/2021","69,283.0","70,161.0","70,161.0","69,210.0","684.93K","-0.84%"
"08/17/2021","69,868.0","69,356.0","70,161.0","69,063.0","421.33K","1.06%"
"08/16/2021","69,137.0","69,137.0","69,502.0","68,771.0","598.53K","0.00%"
"08/13/2021","69,137.0","69,502.0","69,502.0","68,039.0","699.73K","0.00%"
"08/12/2021","69,137.0","70,161.0","70,161.0","68,990.0","592.53K","-0.94%"
"08/11/2021","69,795.0","70,088.0","70,453.0","69,722.0","467.73K","-0.42%"
"08/10/2021","70,088.0","70,453.0","70,819.0","69,868.0","586.40K","-0.73%"
"08/09/2021","70,600.0","71,331.0","71,331.0","70,161.0","562.00K","0.31%"
"08/06/2021","70,380.0","69,795.0","70,673.0","69,576.0","522.13K","0.42%"
"08/05/2021","70,088.0","70,307.0","70,600.0","69,502.0","464.00K","-0.73%"
"08/04/2021","70,600.0","71,551.0","71,551.0","70,015.0","566.27K","0.00%"
"08/03/2021","70,600.0","70,600.0","70,600.0","69,429.0","689.20K","0.94%"
"08/02/2021","69,941.0","70,015.0","70,161.0","68,551.0","716.27K","-0.21%"
"07/30/2021","70,088.0","67,747.0","70,088.0","67,673.0","1.33M","3.01%"
"07/29/2021","68,039.0","67,966.0","68,039.0","65,991.0","977.07K","3.22%"
"07/28/2021","65,918.0","65,918.0","66,576.0","65,771.0","527.87K","0.00%"
"07/27/2021","65,918.0","67,234.0","67,893.0","65,844.0","1.24M","-0.66%"
"07/26/2021","66,356.0","66,503.0","67,308.0","65,771.0","715.73K","-0.33%"
"07/23/2021","66,576.0","68,698.0","68,771.0","66,576.0","779.47K","-2.26%"
"07/22/2021","68,112.0","66,576.0","69,356.0","66,356.0","554.93K","2.08%"
"07/21/2021","66,722.0","66,576.0","67,308.0","65,844.0","710.13K","-0.87%"
"07/20/2021","67,308.0","67,673.0","67,820.0","64,308.0","1.05M","0.44%"
"07/19/2021","67,015.0","69,502.0","70,600.0","67,015.0","1.22M","-4.58%"
"07/16/2021","70,234.0","70,234.0","70,600.0","69,649.0","651.87K","0.95%"
"07/15/2021","69,576.0","70,234.0","70,673.0","68,771.0","1.39M","-0.94%"
"07/14/2021","70,234.0","74,989.0","74,989.0","70,234.0","1.06M","-3.23%"
"07/13/2021","72,575.0","75,721.0","75,721.0","72,136.0","709.33K","-2.84%"
"07/12/2021","74,697.0","76,818.0","78,647.0","71,844.0","2.29M","-3.22%"
"07/09/2021","77,184.0","76,160.0","79,818.0","75,867.0","1.41M","-0.09%"
"07/08/2021","77,257.0","79,013.0","79,013.0","76,672.0","1.16M","-0.85%"
"07/07/2021","77,916.0","73,160.0","77,916.0","72,868.0","2.40M","6.93%"
"07/06/2021","72,868.0","72,648.0","75,355.0","72,648.0","1.77M","0.30%"
"07/05/2021","72,648.0","74,258.0","74,258.0","72,282.0","1.12M","-0.20%"
"07/02/2021","72,795.0","73,307.0","73,307.0","72,429.0","579.33K","-0.70%"
"07/01/2021","73,307.0","73,673.0","74,038.0","72,795.0","456.80K","0.10%"
"06/30/2021","73,234.0","72,429.0","73,892.0","72,209.0","851.73K","1.52%"
"06/29/2021","72,136.0","71,770.0","72,429.0","71,770.0","400.67K","0.51%"
"06/28/2021","71,770.0","71,112.0","71,844.0","71,112.0","331.47K","0.72%"
"06/25/2021","71,258.0","71,697.0","71,917.0","70,966.0","292.27K","-0.71%"
"06/24/2021","71,770.0","72,282.0","72,648.0","71,770.0","236.67K","-0.71%"
"06/23/2021","72,282.0","72,648.0","72,648.0","71,990.0","289.33K","0.30%"
"06/22/2021","72,063.0","72,429.0","72,795.0","71,844.0","373.60K","0.41%"
"06/21/2021","71,770.0","72,429.0","72,429.0","70,819.0","523.87K","0.10%"
"06/18/2021","71,697.0","72,282.0","72,282.0","70,234.0","427.07K","2.62%"
"06/17/2021","69,868.0","69,502.0","70,380.0","69,210.0","490.00K","0.42%"
"06/16/2021","69,576.0","70,234.0","70,673.0","69,502.0","642.40K","-0.94%"
"06/15/2021","70,234.0","70,600.0","71,258.0","70,234.0","509.47K","-1.03%"
"06/14/2021","70,966.0","71,697.0","71,770.0","70,966.0","467.33K","0.10%"
"06/11/2021","70,892.0","69,576.0","72,063.0","69,576.0","434.53K","1.15%"
"06/10/2021","70,088.0","71,551.0","71,551.0","69,502.0","382.80K","0.00%"
"06/09/2021","70,088.0","70,088.0","70,600.0","69,356.0","576.53K","-0.21%"
"06/08/2021","70,234.0","73,526.0","73,526.0","70,234.0","733.73K","-3.61%"
"06/07/2021","72,868.0","73,892.0","74,550.0","72,429.0","595.60K","-0.99%"
"06/04/2021","73,599.0","73,453.0","74,038.0","73,453.0","444.93K","-0.59%"
"06/03/2021","74,038.0","75,282.0","75,282.0","73,599.0","502.40K","0.70%"
"06/02/2021","73,526.0","73,160.0","75,648.0","73,087.0","880.27K","0.00%"
"06/01/2021","73,526.0","73,599.0","73,892.0","73,160.0","470.93K","-0.40%"
"05/31/2021","73,819.0","74,916.0","74,989.0","73,160.0","575.60K","-0.10%"
"05/28/2021","73,892.0","73,746.0","75,355.0","73,746.0","586.00K","-0.59%"
"05/27/2021","74,331.0","75,355.0","75,355.0","73,892.0","466.27K","-0.20%"
"05/26/2021","74,477.0","75,867.0","75,867.0","73,746.0","886.13K","-0.10%"
"05/25/2021","74,550.0","73,965.0","76,087.0","73,307.0","806.40K","0.00%"
"05/24/2021","74,550.0","75,355.0","76,087.0","74,258.0","554.93K","0.10%"
"05/21/2021","74,477.0","72,429.0","76,745.0","72,136.0","935.20K","2.52%"
"05/20/2021","72,648.0","68,771.0","72,795.0","68,771.0","1.37M","6.20%"
"05/19/2021","68,405.0","68,185.0","68,771.0","67,820.0","334.27K","0.00%"
"05/18/2021","68,405.0","69,429.0","69,429.0","68,405.0","349.07K","-0.53%"
"05/17/2021","68,771.0","70,088.0","70,088.0","68,771.0","271.87K","-0.21%"
"05/14/2021","68,917.0","68,844.0","69,868.0","68,478.0","408.67K","-0.11%"
"05/13/2021","68,990.0","70,161.0","70,819.0","68,990.0","446.93K","-1.57%"
"05/12/2021","70,088.0","69,356.0","70,161.0","68,771.0","279.47K","1.92%"
"05/11/2021","68,771.0","69,502.0","70,161.0","68,771.0","495.73K","0.43%"
"05/10/2021","68,478.0","69,868.0","69,868.0","68,478.0","521.87K","-1.99%"
"05/07/2021","69,868.0","70,234.0","70,600.0","68,771.0","842.00K","-0.52%"
"05/06/2021","70,234.0","71,697.0","71,697.0","70,234.0","669.47K","-1.03%"
"05/05/2021","70,966.0","70,966.0","71,697.0","70,380.0","747.20K","1.89%"
"05/04/2021","69,649.0","70,307.0","71,331.0","69,649.0","373.20K","-2.86%"
"04/29/2021","71,697.0","70,161.0","71,697.0","69,502.0","1.63M","2.40%"
"04/28/2021","70,015.0","68,478.0","70,234.0","68,332.0","779.07K","-0.31%"
"04/27/2021","70,234.0","67,308.0","70,234.0","67,308.0","686.27K","1.05%"
"04/26/2021","69,502.0","70,234.0","70,234.0","68,405.0","729.73K","-1.04%"
"04/23/2021","70,234.0","68,698.0","70,819.0","66,942.0","1.79M","2.24%"
"04/22/2021","68,698.0","68,771.0","68,990.0","68,259.0","945.47K","-0.53%"
"04/20/2021","69,063.0","68,844.0","69,502.0","68,039.0","918.53K","0.42%"
"04/19/2021","68,771.0","67,308.0","69,137.0","67,015.0","1.85M","3.41%"
"04/16/2021","66,503.0","66,942.0","68,332.0","64,308.0","945.60K","-1.20%"
"04/15/2021","67,308.0","67,673.0","69,356.0","66,942.0","981.07K","0.55%"
"04/14/2021","66,942.0","65,991.0","66,942.0","65,113.0","654.27K","0.88%"
"04/13/2021","66,356.0","67,088.0","67,454.0","65,844.0","718.67K","-1.20%"
"04/12/2021","67,161.0","66,210.0","67,673.0","66,210.0","892.13K","1.66%"
"04/09/2021","66,064.0","64,454.0","66,210.0","64,381.0","894.93K","2.03%"
"04/08/2021","64,747.0","64,601.0","64,747.0","63,650.0","521.07K","0.00%"
"04/07/2021","64,747.0","64,454.0","65,113.0","64,235.0","513.73K","-0.56%"
"04/06/2021","65,113.0","64,966.0","65,479.0","64,674.0","651.20K","0.23%"
"04/05/2021","64,966.0","64,747.0","65,479.0","64,747.0","682.40K","0.11%"
"04/02/2021","64,893.0","62,918.0","65,625.0","62,918.0","1.43M","3.74%"
"04/01/2021","62,552.0","61,821.0","62,845.0","61,455.0","709.87K","1.18%"
"03/31/2021","61,821.0","61,821.0","61,821.0","61,308.0","299.07K","0.00%"
"03/30/2021","61,821.0","63,650.0","63,650.0","57,870.0","577.07K","-0.59%"
"03/29/2021","62,186.0","62,186.0","62,552.0","61,674.0","609.47K","0.12%"
"03/26/2021","62,113.0","61,382.0","62,333.0","58,528.0","484.53K","-0.12%"
"03/25/2021","62,186.0","62,552.0","62,625.0","61,308.0","596.80K","1.07%"
"03/24/2021","61,528.0","61,674.0","63,284.0","61,235.0","872.40K","-0.12%"
"03/23/2021","61,601.0","61,601.0","62,186.0","61,089.0","298.53K","0.00%"
"03/22/2021","61,601.0","61,894.0","61,967.0","61,382.0","477.07K","-0.47%"
"03/19/2021","61,894.0","61,455.0","62,040.0","61,455.0","463.33K","-0.35%"
"03/18/2021","62,113.0","61,235.0","62,113.0","61,162.0","446.67K","1.55%"
"03/17/2021","61,162.0","61,382.0","61,382.0","60,943.0","295.87K","0.12%"
"03/16/2021","61,089.0","61,382.0","61,528.0","60,869.0","345.73K","-0.71%"
"03/15/2021","61,528.0","61,821.0","61,821.0","61,235.0","685.20K","1.57%"
"03/12/2021","60,577.0","61,012.0","61,229.0","60,577.0","261.87K","-0.48%"
"03/11/2021","60,867.0","61,229.0","61,229.0","60,577.0","309.73K","0.48%"
"03/10/2021","60,577.0","60,794.0","61,012.0","60,142.0","388.80K","0.12%"
"03/09/2021","60,504.0","60,215.0","60,577.0","59,925.0","382.67K","-0.12%"
"03/08/2021","60,577.0","60,722.0","60,867.0","60,142.0","469.60K","-0.24%"
"03/05/2021","60,722.0","60,070.0","60,867.0","59,780.0","386.67K","0.00%"
"03/04/2021","60,722.0","62,316.0","62,316.0","60,142.0","494.80K","-0.94%"
"03/03/2021","61,301.0","61,591.0","61,736.0","61,157.0","701.47K","0.71%"
"03/02/2021","60,867.0","61,591.0","61,591.0","60,722.0","423.47K","-0.83%"
"03/01/2021","61,374.0","62,316.0","62,316.0","60,939.0","642.67K","-0.24%"
"02/26/2021","61,519.0","61,519.0","61,664.0","60,504.0","772.53K","1.07%"
"02/25/2021","60,867.0","60,142.0","60,867.0","59,997.0","569.47K","1.45%"
"02/24/2021","59,997.0","60,504.0","61,157.0","59,562.0","749.87K","-0.84%"
"02/23/2021","60,504.0","61,591.0","61,591.0","60,215.0","1.39M","-1.88%"
"02/22/2021","61,664.0","62,316.0","62,678.0","61,446.0","887.60K","-2.07%"
"02/19/2021","62,968.0","63,040.0","63,403.0","62,316.0","613.20K","-0.69%"
"02/18/2021","63,403.0","63,040.0","63,403.0","62,026.0","1.16M","1.16%"
"02/17/2021","62,678.0","60,867.0","63,040.0","60,577.0","1.12M","3.47%"
"02/09/2021","60,577.0","59,780.0","60,722.0","57,968.0","696.80K","3.34%"
"02/08/2021","58,620.0","60,794.0","60,867.0","57,968.0","858.80K","-3.58%"
"02/05/2021","60,794.0","60,070.0","60,867.0","59,345.0","827.47K","1.21%"
"02/04/2021","60,070.0","59,997.0","60,070.0","58,693.0","866.13K","0.00%"
"02/03/2021","60,070.0","60,504.0","60,504.0","58,983.0","852.93K","1.72%"
"02/02/2021","59,055.0","56,519.0","59,345.0","56,374.0","799.73K","3.43%"
"02/01/2021","57,099.0","59,417.0","60,070.0","56,519.0","800.93K","-5.17%"
"01/29/2021","60,215.0","54,345.0","60,215.0","54,345.0","1.20M","6.95%"
"01/28/2021","56,302.0","56,519.0","58,693.0","56,302.0","1.47M","-6.94%"
"01/27/2021","60,504.0","61,591.0","62,678.0","57,316.0","884.40K","-1.76%"
"01/26/2021","61,591.0","63,040.0","63,040.0","60,939.0","794.13K","-2.30%"
"01/25/2021","63,040.0","61,301.0","63,040.0","60,867.0","1.69M","3.57%"
"01/22/2021","60,867.0","60,142.0","61,591.0","59,925.0","954.67K","1.94%"
"01/21/2021","59,707.0","58,693.0","60,070.0","58,331.0","559.07K","2.36%"
"01/20/2021","58,331.0","57,244.0","58,475.0","56,519.0","1.30M","1.90%"
"01/19/2021","57,244.0","60,359.0","60,577.0","56,592.0","1.14M","-5.84%"
"01/18/2021","60,794.0","61,229.0","61,229.0","60,142.0","855.20K","1.70%"
"01/15/2021","59,780.0","59,490.0","60,142.0","59,490.0","707.87K","0.49%"
"01/14/2021","59,490.0","60,504.0","60,504.0","59,273.0","634.80K","-0.73%"
"01/13/2021","59,925.0","60,504.0","60,722.0","59,925.0","597.47K","-0.24%"
"01/12/2021","60,070.0","60,070.0","60,142.0","59,562.0","748.93K","0.24%"
"01/11/2021","59,925.0","60,142.0","60,142.0","59,562.0","772.00K","0.37%"
"01/08/2021","59,707.0","59,417.0","60,142.0","58,548.0","738.67K","0.98%"
"01/07/2021","59,128.0","58,838.0","59,128.0","58,548.0","776.93K","0.49%"
"01/06/2021","58,838.0","59,417.0","59,562.0","58,693.0","962.53K","-0.12%"
"01/05/2021","58,910.0","58,693.0","59,273.0","58,403.0","712.93K","-0.49%"
"01/04/2021","59,200.0","59,055.0","59,490.0","58,403.0","991.20K","0.86%"
"12/31/2020","58,693.0","58,475.0","58,838.0","58,258.0","909.31K","0.75%"
"12/30/2020","58,258.0","57,244.0","58,910.0","57,244.0","1.79M","2.42%"
"12/29/2020","56,881.0","56,519.0","57,099.0","56,084.0","1.34M","0.90%"
"12/28/2020","56,374.0","56,881.0","56,881.0","56,012.0","980.60K","0.13%"
